0.934284 -0.768243
-2.15919 0.269021
-2.22498 0.744107
-2.32795 1.17653
-2.27719 0.178861
0.960745 -0.610196
0.826896 -0.40811
2.44354 -0.0836072
1.41657 0.679788
-1.88152 -0.644622
0.506092 0.28943
1.8791 0.446395
-2.53827 -0.83549
-2.95569 -0.468536
1.04405 -0.162207
3.10213 -0.332297
-1.10576 -1.09799
-1.35151 -0.57948
-1.16033 0.602241
-1.68114 0.563226
0.876414 -0.69238
1.89484 -0.672481
-1.76492 -0.527096
-2.42805 1.0383
-0.788753 0.209583
0.591586 0.511388
-2.34174 0.811558
2.71889 1.33055
1.76716 -0.0376177
-3.06346 -0.405642
1.87168 -0.634657
-2.06386 0.439052
1.02281 -0.648862
-0.989572 1.01005
1.71938 0.598047
0.123095 0.323263
-2.31965 0.642271
-0.953764 0.204092
-2.61279 0.0613467
-2.20851 -0.0953276
-0.769595 0.0621327
-0.359482 0.849436
1.18562 0.109389
-2.4645 -0.750063
-2.07794 -0.334511
-2.05215 -0.514047
-1.44758 -0.0352493
-0.795832 0.980496
2.41064 -1.04725
0.654761 0.865696
-1.60082 0.531925
-1.27026 0.967599
-2.4298 -0.627948
-0.019283 0.864397
-0.891368 0.633526
-0.839648 0.741586
-1.9507 -0.193526
0.617584 0.641606
0.297525 0.774639
-1.26566 0.987788
-2.09971 -0.244149
0.876362 0.687191
-1.73251 0.119535
0.364189 1.2075
-2.47391 -0.892597
1.94396 -0.939794
2.87707 -1.0401
1.43964 0.431045
-0.876114 0.920185
-0.920831 0.699499
-1.62067 -0.350343
2.10219 -1.01177
0.583875 0.872807
-2.1321 -0.64307
2.85205 -1.08556
1.13123 0.60601
-1.48719 -0.099199
1.60915 -0.464089
2.51796 -1.21513
-2.72133 -1.05493
-1.9337 -0.349475
1.66614 0.0826399
-1.74925 -0.447494
1.93349 -0.332964
0.945367 1.02183
0.914692 1.05555
0.576105 0.836555
-1.19034 0.403696
-1.37672 0.0759964
-2.05912 -0.660981
-2.75072 -0.858502
2.2728 -0.630446
-2.06193 -0.400975
2.0062 -0.410161
2.95976 -1.02181
1.51442 0.365286
1.87303 -0.366218
-3.0208 -0.975274
-1.73351 0.232552
1.93721 -0.547661
1.43562 0.348206
-2.52194 -1.17411
1.79282 -0.177978
-1.14785 1.05973
-1.68463 0.401598
0.0141194 0.959292
0.119456 0.831643
-1.49524 0.635438
-1.48706 0.762925
-1.34191 0.757277
1.14643 0.785927
-0.156756 0.828272
-1.79423 0.253478
-0.768044 0.696131
2.48413 -0.980635
2.70076 -0.868813
-1.68127 0.373395
-1.9029 -0.754556
-1.70918 -0.502051
-1.77062 -0.209834
1.19924 0.0270756
-2.58043 -1.03177
1.4672 -0.430507
-1.56482 0.0795102
-1.85462 -0.54182
2.80394 -1.2659
-1.32147 0.353769
1.60398 -0.618999
0.981516 0.365218
0.254584 0.909992
1.88067 -0.725556
-2.55255 -0.696854
-1.36944 0.838242
2.02638 -0.850241
-2.13636 -0.426222
-0.80105 0.749219
1.78313 -0.611388
1.28888 0.248762
1.98106 -0.569981
1.79938 -0.532351
1.26879 -0.0751354
1.35595 0.0337031
-2.56497 -1.07162
-2.84779 -1.23596
-1.87104 -0.218177
-1.27941 0.43288
0.177704 1.13364
-1.34063 0.229473
1.98801 -0.502192
-2.64833 -0.708647
1.34444 0.204261
1.15274 0.496117
2.36153 -0.691467
-2.28194 -0.733724
1.56743 -0.438319
-0.308946 0.815049
2.29344 -0.818667
-2.16624 -0.510095
-2.40688 -1.1541
1.34179 0.370244
-2.60877 -0.704045
-0.336974 0.933603
1.46944 0.320343
1.29045 0.687149
-2.46993 -0.868036
-1.46231 0.206586
0.473889 0.86643
-2.15064 -0.510318
-1.38934 0.204103
-2.54597 -0.950022
-0.461167 0.858086
0.822857 1.03295
-1.28669 0.293749
-2.29729 -0.551853
0.817981 0.551107
-1.42009 0.841825
1.08441 0.826626
-2.95514 -1.1546
-1.40741 0.0802647
1.69379 -0.523817
1.12412 0.569075
1.70733 -0.0181561
-0.461471 1.01014
0.458606 0.860796
2.51357 -1.1765
-0.933732 0.708459
1.81647 -0.583909
-0.341882 1.23837
2.73994 -0.892749
-1.61438 -0.183076
-0.629388 0.741327
1.7489 -0.781458
-1.36466 0.580437
2.04025 -0.730093
0.467438 0.642527
1.52849 0.517511
-1.98606 -1.0422
1.15237 0.485712
1.67485 -0.955997
2.41468 -0.926144
-0.100806 0.779403
-2.91913 -1.24506
-2.1508 -0.943059
-2.64492 -0.841403
-1.38805 -0.0976546
2.30862 -0.659519
1.71124 -0.282913
0.71785 0.473262
1.34525 -0.331048
-1.06192 1.14938
1.4366 0.340666
1.41916 0.703711
1.83586 -0.142628
-1.8002 0.146939
0.463404 0.904882
-0.603987 0.685424
1.76932 -0.353636
1.26835 0.716316
1.45822 -0.274872
2.79837 -1.30733
-1.80418 0.390687
2.33253 -0.560806
1.27282 0.30255
-2.08431 -0.0803413
-1.48884 -0.0432076
0.267578 0.755999
-3.07956 -0.756282
1.60912 -0.132626
-1.22826 0.174535
0.44538 1.29851
-2.60667 -0.968179
-2.93574 -0.986215
1.16779 -0.03035
1.54183 -0.723372
1.9345 -1.12949
1.25074 0.412995
2.05985 -0.878487
-2.47198 -1.27201
-2.00211 -0.0326046
-2.04595 -1.06303
-2.20198 -0.508776
2.94632 -1.31941
1.86214 -0.76692
-1.20392 0.517187
-2.20045 -1.17024
1.32296 0.650873
-1.40074 0.00093181
1.46783 0.157047
1.55665 0.346983
-2.18508 -1.00832
-1.85637 -0.897014
-3.03182 -1.1126
-0.6596 1.12227
-1.1789 1.04612
-2.13808 -0.476998
-0.967159 0.933609
2.77704 -0.87147
1.68847 0.207403
1.4354 0.675727
2.05989 -0.899092
-1.40656 -0.0950372
-0.895382 0.815833
-2.19166 -0.706278
-1.7217 -0.266384
-2.11995 -0.13232
-1.34221 0.548615
-1.5699 0.395089
0.535072 0.631286
-2.51653 -0.904495
-1.04308 0.860225
0.544608 0.632709
-2.7221 -0.772898
-2.67268 -0.781168
-2.43831 -1.12325
2.03468 -0.613318
0.548505 0.747102
1.12874 0.340646
-0.75611 0.590987
1.70574 -0.934415
-0.289992 0.981189
1.18783 0.624448
1.77449 -0.318264
0.281554 0.82678
1.34818 0.682567
-1.43747 0.459986
-1.55968 0.453662
1.15854 1.02971
-0.527981 0.879746
1.33566 0.185653
1.95671 -0.877504
1.60532 -0.835403
-1.57932 -0.312779
-1.28198 1.07915
-1.4759 0.511403
-1.74961 0.523154
1.22002 -0.17985
0.0180746 0.778878
1.04434 0.306448
0.0749471 1.28877
1.60322 -0.839736
-1.54659 -0.298066
0.216622 0.776898
-0.276452 0.759962
1.55936 0.0873728
-1.87853 -0.0876402
-1.35961 0.163746
-1.17384 0.227842
3.08399 -0.921437
-0.782131 0.650399
0.0331499 0.74359
-1.87388 -0.873055
1.64291 0.299866
1.6438 -0.171683
3.13466 -1.16527
0.334492 0.723683
1.91886 -0.538732
-1.6435 -0.332853
1.869 -0.83238
1.32503 0.340871
-0.261533 0.740846
-0.0624934 1.29981
-1.90169 -0.727869
1.69986 0.182287
-1.26886 0.213474
-1.65502 -0.216996
1.41612 -0.528295
-2.47887 -0.983764
-1.47296 0.681059
1.79522 -0.532861
1.58092 -0.837572
-1.81807 -0.045015
-1.61945 0.4815
-1.46639 0.76297
-0.867341 0.827742
-1.48271 -0.182696
0.855948 0.567764
-1.69776 -0.592361
1.58655 -0.020079
1.0438 1.12526
-1.75539 -0.665928
0.438904 0.638622
0.741691 -1.46675
-1.43438 0.374572
0.460709 0.29812
0.943526 -0.0359071
-1.25099 0.90819
1.58179 -0.650707
2.13906 -0.125425
1.21235 -0.999976
-0.562348 0.65174
2.03086 0.425585
3.03059 -0.592257
1.10512 0.31009
0.498436 0.187333
-1.97289 -0.0522854
-0.582503 0.465236
2.62744 -0.488068
-2.6051 -0.0993872
-2.18583 0.514176
-0.660669 0.208098
0.872072 1.04476
1.26293 0.386178
-2.06589 -0.0236262
1.43764 1.14439
-1.33582 0.486424
2.06904 0.0197367
-1.16884 -1.08659
-1.41902 -0.302476
-2.68176 -0.516465
1.00539 -1.28271
1.641 1.2421
2.71942 -0.306236
1.58143 0.993801
-0.561185 0.239586
-1.55115 -0.495735
0.165987 1.0774
-0.863225 0.122064
1.99059 0.295471
0.928376 -0.150259
1.11874 -1.29713
-2.19715 0.258259
2.88048 -0.425989
-1.3919 0.0996024
1.34968 0.984974
-2.34159 0.244963
-1.5583 -1.10615
1.82522 0.448066
-2.43108 -0.950399
2.65486 -0.883404
-1.00524 -0.0433316
2.75527 -1.10338
2.13457 -0.770646
0.811267 0.611232
1.0679 0.318658
-1.17619 -0.408145
-1.36555 -0.556895
-1.97232 -0.141977
-2.56305 -0.200399
0.608149 1.20758
1.73172 -0.0861463
2.21585 0.0677215
1.74314 0.818696
-0.645785 0.760754
-2.36503 0.0763489
0.790415 0.24887
-1.4334 0.479575
2.5676 1.37226
-2.08764 -0.810249
-1.61951 -0.642876
-2.17041 0.722123
2.18783 -0.0228284
-2.28877 1.26186
2.91614 -0.520841
0.652474 1.38733
-2.60434 1.41339
-2.07725 0.933003
-1.11771 0.00117846
2.0798 -0.183484
-1.23132 -0.836581
-2.10521 1.00743
-1.97104 -0.559929
0.208841 0.56398
-1.73579 0.863188
-2.12943 0.307297
-1.48748 -0.107441
-0.5909 0.287624
0.560852 0.297386
1.54109 1.1747
1.80893 0.016006
-2.33999 0.178864
0.515608 -1.37007
-1.18912 -0.768375
0.776793 -0.204488
2.89896 -0.345774
-0.201681 -1.49902
1.48512 -1.0411
-2.1082 0.263453
0.785628 0.655549
1.6899 -0.40036
-2.27774 0.23421
0.270422 0.526729
-0.359884 1.11884
-0.931681 0.0353498
1.26635 0.872536
2.60172 -0.256313
-1.00895 0.759571
3.11466 -0.402255
0.267124 1.04111
0.0549392 -1.39253
1.48205 -0.982658
-1.43733 0.739733
-0.23105 1.33464
1.93304 0.844155
-1.59645 0.27559
2.21785 -0.0871639
-1.87577 0.387957
1.86153 0.187703
2.53888 -0.88943
3.03084 -0.453386
1.4345 -0.209903
-1.54298 0.421102
-1.11125 0.0443916
-0.65298 1.18046
0.760061 0.858199
1.5115 0.803815
1.79327 -1.34395
-0.313919 0.33582
-2.45027 -0.336214
-0.192265 1.44372
1.2279 -1.18445
0.818379 -0.106382
-1.62941 -0.429645
-2.49658 0.0194204
-0.580041 0.434085
1.39756 0.16168
-1.11097 1.18706
0.349762 -1.38882
-1.58381 0.508095
-0.893579 0.00856158
0.307932 0.757795
0.713539 -0.0440671
-1.21313 -0.96195
-2.12103 0.683525
2.32124 -0.890264
-0.202618 0.482522
0.900657 0.269544
-2.18239 0.714044
-3.07727 -0.396396
0.602791 0.0346109
-2.06382 0.614122
0.680901 0.836941
-1.89712 -0.411278
-1.6462 -0.404526
-2.03686 -0.490914
-1.11686 0.346675
1.98373 -0.394895
0.523056 0.934844
0.471707 0.659578
1.50303 -0.300249
-2.3708 -0.47888
2.62911 -0.868269
-1.51952 0.213208
-1.7752 0.24802
1.69569 -0.443495
-1.26949 0.234325
1.49008 -0.160452
-1.85449 0.251564
-1.82311 -0.1696
-2.69717 -0.861385
-0.734336 1.17199
-1.27354 1.04474
-1.35141 0.367215
-1.64272 0.6369
-2.09621 -0.749746
0.815647 0.534357
2.03576 -0.35858
2.06363 -0.455092
1.89861 -0.198938
2.19574 -0.628142
0.81711 0.42536
-1.95706 -0.0212538
1.58556 -0.137468
-0.579194 0.917967
-1.7383 -0.477604
-0.668418 1.00945
0.401778 0.909874
-1.53868 0.741283
-2.28449 -1.16181
1.54105 -0.536966
-0.741196 0.637071
2.79357 -0.887281
-1.6286 0.627839
-0.796027 0.687614
-2.38647 -1.00274
-1.00143 0.470484
-2.1593 -1.01412
-1.52974 0.803351
-1.73308 -0.184401
1.57843 -0.315681
-1.79366 0.345102
2.78955 -0.79048
-2.36593 -0.492881
0.925907 0.687277
1.44219 -0.196268
-0.566431 0.759738
0.410648 1.22366
-0.338029 1.10745
2.99585 -1.21953
2.90893 -0.7975
1.59889 0.216048
-1.41868 0.116408
-2.27362 -1.10733
-2.89162 -0.75855
-2.95316 -0.978087
2.17704 -0.515424
0.146928 1.23216
-1.87488 0.20979
-0.0203817 0.856075
1.65783 0.0494603
1.5775 -0.534662
2.67842 -0.868386
-2.17667 -0.976947
0.992917 0.318479
-2.51905 -0.578722
-1.87011 -0.408228
1.9236 -0.240845
-2.07682 -0.33822
1.26694 0.116446
-2.23042 -0.458211
-1.97643 -0.0679821
-1.88166 -0.123265
0.0809104 0.828676
1.7478 -0.930002
1.50307 0.406655
0.0983226 1.2361
-0.460819 1.285
1.57971 -0.333723
2.45067 -0.792126
1.90915 -0.623134
-2.83485 -0.755597
1.33741 -0.327052
-1.76513 -0.514242
1.61243 0.0716065
1.09524 0.184305
-0.864381 0.980318
1.44004 -0.0571167
-2.2183 -0.711426
-0.890426 1.23614
-1.2158 0.451588
1.70989 -0.232134
0.0916646 0.972549
-1.23008 0.211371
0.505052 1.04109
1.47678 -0.0244499
-2.08099 -0.451229
-1.8973 -0.549135
1.37471 0.0150393
-0.867427 0.67303
-2.08794 -0.683215
1.79283 -0.979205
-1.71032 0.470099
-1.51659 0.105998
-2.00493 -0.926585
-1.66023 0.49561
-2.47162 -0.999463
1.37495 0.661973
1.24761 0.103918
3.07868 -1.26812
-1.61732 0.452559
0.387395 0.72597
-2.04232 -1.00831
-0.383592 0.80108
-1.70367 -0.00633424
-1.88125 0.180794
0.931915 0.409399
-1.36731 0.608516
0.952536 0.323934
-1.21077 0.279402
1.17469 0.0146801
-3.13112 -0.882839
-1.51699 -0.177879
1.32975 -0.179852
2.70033 -1.09222
1.38059 0.112595
1.4056 0.413811
-1.33344 0.730577
0.750455 1.00991
0.651829 0.790744
-1.60314 -0.406738
-2.37601 -0.765739
-1.73182 0.0632298
-2.03102 -1.02045
-1.31797 0.13001
-2.26133 -0.374292
-1.56423 0.522569
0.494156 0.873556
-1.19982 0.756191
-1.46506 0.159269
0.601999 0.6517
-1.80172 -0.673891
-0.965714 0.588084
-1.31605 -0.0396787
2.2234 -0.727074
0.928843 1.33246
2.2574 -0.477198
2.1153 -0.23864
2.89262 -0.629653
1.77482 -0.375018
-1.43722 -0.256508
1.17606 -0.332938
0.65098 0.548982
1.85702 -0.0969219
0.388411 1.12254
-0.143232 0.859901
2.72198 -0.737355
-1.96667 -0.0290384
-2.63987 -0.476653
1.42145 -0.854679
1.45756 -0.779697
1.57036 -0.0564815
2.97203 -1.02777
1.56152 -0.594132
0.0227543 0.646713
-1.13043 0.294128
-1.7745 -0.548327
0.112315 0.736793
0.459347 0.502769
0.602805 0.532039
-2.22282 -0.595262
-3.07214 -1.31546
-1.37967 1.28266
1.20066 -0.342472
-1.583 1.0859
1.60487 -0.00400746
-3.12748 -1.33958
-1.73547 0.789786
-1.93959 -0.528827
-1.39192 1.00772
-1.61742 -0.284162
2.27371 -0.378748
1.64584 0.528423
-1.63094 -0.177971
2.71062 -1.37156
2.13931 -0.878231
1.55301 -0.451957
0.926894 0.172781
2.12963 -0.829091
1.55007 0.649866
-1.17118 1.13237
1.5764 0.137401
1.26928 -0.247748
-1.84486 0.524318
-1.39976 -0.0323212
1.57733 -1.04323
2.15196 -0.606088
0.0330991 0.983107
-0.541429 1.13543
1.75236 -1.02583
-1.04108 0.576465
0.282593 0.905923
-1.00616 0.525156
1.91769 -1.31595
1.40588 0.69284
-1.70631 -0.878085
-2.26969 -0.18387
0.815361 0.422791
-1.66323 0.464247
-0.455125 0.636859
0.654311 0.370575
-1.16981 0.0762616
-2.60676 -0.584185
1.06369 -0.0628236
-0.644458 0.517463
1.03535 0.823232
1.295 0.138983
-1.83582 -0.814012
-1.74037 0.82615
0.528512 0.486434
1.61223 0.637039
-0.395529 0.793954
1.31776 1.1474
1.66176 0.458924
-0.419824 1.06193
0.0752691 0.711445
-1.48408 -0.227014
-3.06727 -1.37039
1.60629 0.401707
0.861802 0.348379
0.784826 0.269808
2.65262 -0.782065
1.71617 -0.320154
1.22226 -0.436038
0.957172 0.816016
2.32166 -0.938403
-1.53478 0.646446
1.62417 -1.15994
-1.51565 -0.312783
-1.47149 -0.199447
1.0213 0.186829
-1.30571 0.0571258
1.59451 -0.0263609
-1.06536 0.454667
-1.91821 -0.612535
2.85103 -0.902306
0.236387 0.792559
2.4301 -1.14583
1.31225 -0.636434
-1.62884 0.979197
0.864774 0.922186
-1.4211 0.878832
-1.98284 0.306329
1.27127 -0.491921
2.06431 -0.807332
-0.547832 0.59396
-0.47865 1.0344
0.675737 1.03367
-0.107945 1.24273
-1.28883 0.754704
2.14382 -0.534357
1.84996 -0.154523
1.43992 0.690093
1.94459 -0.806416
0.791851 0.288815
1.36749 0.951237
-1.68942 -0.206267
-1.80068 0.283291
2.51792 -0.717236
-1.68234 0.861788
-1.62645 0.86985
-1.45215 -0.249247
-0.869166 0.83057
-2.5607 -1.25839
2.33075 -0.984224
1.53739 -1.01129
2.05231 -0.188718
2.15058 -0.692126
1.43003 -0.305303
-2.10473 0.0778736
-1.30051 -0.101545
-2.50117 -0.390621
2.13727 -0.312502
1.14684 0.936604
-2.40191 -0.383686
-1.4242 -0.35873
1.7904 -0.153502
-1.12582 0.271266
-1.99078 0.304013
-1.68964 -0.415617
-1.57591 -0.462125
-2.11736 -0.905994
-1.5266 -0.520114
1.97192 -0.586134
-0.71628 0.360265
1.84183 0.938008
-1.53812 0.492066
1.91425 0.667719
-1.08678 -0.182799
-1.1916 -0.811097
0.553371 0.584566
1.48003 -0.265557
-1.00767 -0.143096
-0.459634 0.967135
2.36086 -0.17602
1.27983 -0.58484
0.340096 0.224677
-0.0357349 0.365763
-2.359 -0.444273
1.4057 -0.32509
-1.55991 0.284173
-1.16965 -0.628455
0.851346 -0.252641
-1.98241 -0.744174
-2.27412 -0.869337
1.72379 0.773616
0.314036 1.08673
-2.55498 -0.587851
0.889013 0.733866
0.0444331 0.644123
0.936025 -0.583101
1.86623 -0.803926
-0.271221 1.09511
2.72463 -0.640819
-1.96663 -0.608867
2.02651 -0.0340367
1.40406 -1.16455
-2.12085 1.08226
2.06088 0.359183
-2.22578 -0.645341
1.61629 0.95657
2.69359 -0.413674
-0.124854 0.354041
1.55649 1.10532
1.07088 0.729085
-2.03917 0.419785
0.638605 0.474309
-1.16021 -0.674635
-0.121608 0.535514
2.11835 -0.0715208
1.453 0.449561
-2.39078 -0.347005
3.0956 -0.339651
1.23989 0.576247
1.03859 -0.255359
-1.14705 1.0055
-2.01495 -0.000797228
1.86935 0.823756
-1.73769 -0.0382236
-0.98005 -1.24372
0.234651 -1.4218
0.747236 0.758179
-3.0373 -0.396264
-0.0204215 -1.42907
-1.32467 0.925712
-1.16688 -0.748425
-2.81573 -0.284237
-0.989473 1.34383
-0.235409 0.781974
0.841702 -1.17875
2.78695 -0.634825
-1.17394 -1.05737
-2.92024 -0.306527
1.33693 -0.0883998
-0.882923 -0.0624944
-0.943371 -1.26419
-2.41582 -0.917079
-2.40935 -0.397195
-1.18055 -0.250568
-2.48262 -0.480742
-0.382966 -1.38251
2.40868 -1.11109
0.581475 -1.31171
-1.58955 -1.27361
-1.58012 0.458391
-0.921241 1.35842
0.517378 0.276451
-0.478058 0.846859
2.8307 -0.988021
1.31507 -1.1239
-1.45172 1.04582
0.482641 0.146429
1.19342 -0.854984
1.03605 -1.20686
0.959842 -0.68883
1.93244 -0.077701
0.808716 0.0637215
-1.63343 -0.111838
1.47383 1.20888
-1.88755 1.41291
-2.03196 -1.2468
2.36247 -0.479946
2.08785 1.21791
-1.72273 0.239061
-0.151359 0.565122
-2.02232 1.22666
-2.61346 -0.123061
1.73365 0.514492
-1.01608 0.256868
1.72158 -1.03608
1.14455 -0.333805
-1.81731 0.133432
1.42621 0.537723
-1.74828 -0.193778
2.86446 -0.557981
-1.55615 1.00023
0.743693 0.726024
1.1638 1.50906
-2.52635 -0.3726
-2.23984 0.546386
-0.0935616 0.389683
-1.72684 -0.372485
1.02336 0.0845924
-0.999577 1.14681
-0.96486 0.0745466
1.34983 -0.493561
2.25686 -0.567562
1.93744 -0.957036
-2.26778 -0.545688
1.48793 0.280086
-2.94901 -0.290718
-1.56223 0.779023
-2.55514 -0.0699906
-0.149528 0.340459
-1.77643 0.431165
2.06049 0.205712
-1.37169 0.981561
-2.24028 1.19384
0.76479 0.608015
-1.40328 -0.8466
1.77491 -0.685663
2.01771 1.30343
1.57678 0.462061
1.34902 -0.319841
-0.101519 0.354561
-3.10401 -0.40356
-0.249511 0.336247
3.13532 -1.14108
-1.9042 -0.189964
2.56616 1.35625
0.464656 0.144204
-2.45489 -0.636504
0.48216 0.162538
1.76851 0.699233
-1.76282 1.00142
0.898252 1.28811
-1.51479 -1.00961
1.77427 -0.266645
-2.25479 -0.335342
1.57171 -0.610908
-0.898174 1.13291
-2.08371 -0.687289
-2.70558 -0.59622
2.73946 -0.512721
-1.02978 0.871459
1.74439 0.702278
-0.407234 0.675671
-0.709986 0.760878
-2.97208 -0.463035
2.89076 -1.07747
3.04198 -0.513905
0.222828 0.689337
-2.15314 0.270174
2.44455 -0.331531
2.72633 -0.891495
-0.492133 0.482703
0.811819 1.19529
-0.508384 0.552537
0.0713943 0.499787
0.0416838 0.559031
2.78987 -0.495041
1.25038 1.01674
-0.426675 0.575092
-2.16712 0.00345153
1.23909 -0.770675
0.1844 0.576925
1.64003 -0.297825
1.10171 1.28732
0.948467 0.310723
1.88842 0.343524
2.76898 -1.42951
-1.81856 0.743249
-1.52345 -0.945471
0.84401 0.611325
-2.0641 -0.726394
-0.910914 0.255061
-0.860426 0.773134
-1.36292 1.15332
1.92747 -0.363947
1.08524 0.706927
-2.78612 -0.422409
1.67737 0.739758
-1.03404 0.109622
1.5735 0.0519429
-1.49672 0.246359
3.12855 -1.00656
-0.348923 1.39579
1.40613 0.244938
-0.261896 0.540039
0.62185 1.37666
0.144047 1.06453
1.16064 -0.743538
-2.5877 -0.652481
-1.32944 -0.487228
-2.5434 -0.286392
0.415979 1.00028
-1.92607 0.308305
-0.0839613 0.534477
-1.93162 0.661586
-2.38892 -0.457225
2.60343 -0.540149
-1.24708 -1.49213
1.67132 -0.431117
0.929744 -0.169144
0.401218 0.444253
2.05472 -0.769205
-1.29568 -0.386248
-1.79921 0.864019
-1.51171 -0.348718
-1.95622 -0.0934622
-2.75079 -0.802679
2.68333 -0.443016
1.51953 0.442911
2.23721 -0.164448
-1.88506 0.139615
2.84602 -1.35114
-1.75597 -0.993439
-1.79486 -0.60399
1.49228 -0.691811
0.851709 -0.0479366
2.39604 -0.31178
0.788792 0.63094
-0.791879 0.319317
-3.12127 -1.03686
2.43074 -0.372699
1.12953 -0.402885
-1.21161 -0.30873
-1.87656 -0.543628
0.986405 -0.290967
-1.35199 -0.0286054
-0.71737 1.10523
1.46984 -1.05663
-1.74511 0.304591
1.06992 -1.48093
0.375159 0.798085
-2.09686 -0.0336106
-2.4579 -0.648262
-1.0523 -0.0105248
0.944478 0.698321
-2.01856 1.46469
1.71903 1.44761
1.31167 0.681774
1.20232 -0.89243
-1.72175 -0.409859
-1.09037 0.417178
0.57179 1.42803
-1.74531 0.243241
-1.54993 0.329619
0.782365 0.390891
-2.35072 -0.208865
-1.95996 0.772468
1.78233 -1.13097
0.714694 0.290702
-2.22947 -0.609291
1.70954 0.660972
-0.506992 0.432614
0.692078 0.153713
1.63409 -0.159745
2.08882 -0.299625
1.51116 -0.590709
1.94432 0.0967409
-1.25311 0.527977
-0.726426 1.1899
-1.91932 0.802862
-2.18798 0.143867
-2.11529 0.124914
2.60647 -0.430386
-1.31246 1.22644
-2.97215 -0.600725
-0.465042 0.901977
-0.709583 0.704641
2.18135 -0.633193
-2.18381 -0.315916
2.95886 -0.994481
0.697259 0.391394
-0.131946 0.817873
2.97908 -0.58017
1.6749 0.824126
0.304326 0.885678
-2.68273 -0.46049
-0.0540933 -1.55755
-2.21131 0.18601
-1.5185 -1.3249
1.09669 0.386002
1.51955 -1.03519
2.01836 -0.136421
-2.8256 -0.569407
-1.17682 0.282665
1.416 0.900128
1.01977 1.23478
-2.65362 -0.517699
0.921664 0.031124
1.54062 -1.15859
0.659224 0.817972
1.78733 0.0774219
-2.44555 -0.447497
1.02127 0.162006
2.93666 -0.659227
1.8032 0.199365
-0.467786 0.57672
1.12566 -0.312568
-1.53293 0.523063
0.713833 0.347343
1.45671 -0.44921
-1.77892 -0.0700038
1.16597 0.79183
1.3517 -0.157807
-2.03839 -0.51469
0.976135 0.070319
2.51312 -0.927978
-1.76599 -0.685949
1.53754 0.662835
-1.54645 0.74907
3.10285 -1.0042
-0.716716 1.19233
2.43159 -1.46993
-2.06914 0.086384
1.33982 0.112693
2.23209 -0.789267
-1.80486 0.100663
-0.437884 0.654755
1.79524 0.303531
-0.0393057 1.30298
-2.19511 -0.139188
1.21959 0.725776
-1.32014 0.197792
3.08032 -0.624356
0.999875 1.01109
1.3316 0.644447
-2.54698 -1.16937
-2.34308 -0.549637
-0.537254 0.718512
-2.43156 -0.455901
-1.08617 1.0136
1.06535 0.462731
1.0162 0.530737
-1.84624 0.641472
-0.564001 0.646664
-2.50128 -0.392732
-1.84394 -0.435826
3.07236 -0.60606
0.934555 0.0943195
-0.982379 1.18324
-1.82255 -0.249598
-1.7683 0.397702
