4.395400		0.0482530000
4.414200		0.0485440000
4.433000		0.0488340000
4.451700		0.0491250000
4.470500		0.0494150000
4.489300		0.0497050000
4.508100		0.0499940000
4.526900		0.0502840000
4.545700		0.0505730000
4.564400		0.0508620000
4.583200		0.0511510000
4.602000		0.0514390000
4.620800		0.0517270000
4.639600		0.0520150000
4.658400		0.0523030000
4.677100		0.0525900000
4.695900		0.0528770000
4.714700		0.0531640000
4.733500		0.0534500000
4.752300		0.0537360000
4.771100		0.0540220000
4.789900		0.0543070000
4.808600		0.0545920000
4.827400		0.0548770000
4.846200		0.0551610000
4.865000		0.0554450000
4.883800		0.0557290000
4.902600		0.0560120000
4.921300		0.0562950000
4.940100		0.0565770000
4.958900		0.0568590000
4.977700		0.0571400000
4.996500		0.0574210000
5.015300		0.0577020000
5.034000		0.0579820000
5.052800		0.0582620000
5.071600		0.0585410000
5.090400		0.0588190000
5.109200		0.0590980000
5.128000		0.0593750000
5.146700		0.0596530000
5.165500		0.0599290000
5.184300		0.0602050000
5.203100		0.0604810000
5.221900		0.0607560000
5.240700		0.0610310000
5.259400		0.0613050000
5.278200		0.0615780000
5.297000		0.0618510000
5.315800		0.0621230000
5.334600		0.0623950000
5.353400		0.0626660000
5.372100		0.0629360000
5.390900		0.0632060000
5.409700		0.0634760000
5.428500		0.0637440000
5.447300		0.0640120000
5.466100		0.0642800000
5.484800		0.0645460000
5.503600		0.0648120000
5.522400		0.0650780000
5.541200		0.0653430000
5.560000		0.0656070000
5.578800		0.0658700000
5.597600		0.0661330000
5.616300		0.0663950000
5.635100		0.0666560000
5.653900		0.0669170000
5.672700		0.0671760000
5.691500		0.0674360000
5.710300		0.0676940000
5.729000		0.0679520000
5.747800		0.0682090000
5.766600		0.0684650000
5.785400		0.0687200000
5.804200		0.0689750000
5.823000		0.0692290000
5.841700		0.0694820000
5.860500		0.0697340000
5.879300		0.0699850000
5.898100		0.0702360000
5.916900		0.0704860000
5.935700		0.0707350000
5.954400		0.0709830000
5.973200		0.0712310000
5.992000		0.0714770000
6.010800		0.0717230000
6.029600		0.0719680000
6.048400		0.0722120000
6.067100		0.0724550000
6.085900		0.0726970000
6.104700		0.0729390000
6.123500		0.0731790000
6.142300		0.0734190000
6.161100		0.0736580000
6.179800		0.0738950000
6.198600		0.0741320000
6.217400		0.0743680000
6.236200		0.0746030000
6.255000		0.0748380000
6.273800		0.0750710000
6.292600		0.0753030000
6.311300		0.0755350000
6.330100		0.0757650000
6.348900		0.0759940000
6.367700		0.0762230000
6.386500		0.0764500000
6.405300		0.0766770000
6.424000		0.0769030000
6.442800		0.0771270000
6.461600		0.0773510000
6.480400		0.0775740000
6.499200		0.0777950000
6.518000		0.0780160000
6.536700		0.0782350000
6.555500		0.0784540000
6.574300		0.0786710000
6.593100		0.0788880000
6.611900		0.0791030000
6.630700		0.0793180000
6.649400		0.0795310000
6.668200		0.0797440000
6.687000		0.0799550000
6.705800		0.0801650000
6.724600		0.0803740000
6.743400		0.0805820000
6.762100		0.0807890000
6.780900		0.0809950000
6.799700		0.0812000000
6.818500		0.0814040000
6.837300		0.0816070000
6.856100		0.0818080000
6.874800		0.0820090000
6.893600		0.0822080000
6.912400		0.0824060000
6.931200		0.0826030000
6.950000		0.0827990000
6.968800		0.0829940000
6.987500		0.0831880000
7.006300		0.0833800000
7.025100		0.0835720000
7.043900		0.0837620000
7.062700		0.0839510000
7.081500		0.0841390000
7.100300		0.0843260000
7.119000		0.0845110000
7.137800		0.0846960000
7.156600		0.0848790000
7.175400		0.0850610000
7.194200		0.0852420000
7.213000		0.0854210000
7.231700		0.0856000000
7.250500		0.0857770000
7.269300		0.0859530000
7.288100		0.0861280000
7.306900		0.0863020000
7.325700		0.0864740000
7.344400		0.0866450000
7.363200		0.0868150000
7.382000		0.0869840000
7.400800		0.0871510000
7.419600		0.0873180000
7.438400		0.0874830000
7.457100		0.0876470000
7.475900		0.0878090000
7.494700		0.0879700000
7.513500		0.0881300000
7.532300		0.0882890000
7.551100		0.0884470000
7.569800		0.0886030000
7.588600		0.0887580000
7.607400		0.0889110000
7.626200		0.0890640000
7.645000		0.0892150000
7.663800		0.0893650000
7.682500		0.0895130000
7.701300		0.0896600000
7.720100		0.0898060000
7.738900		0.0899510000
7.757700		0.0900940000
7.776500		0.0902360000
7.795200		0.0903770000
7.814000		0.0905160000
7.832800		0.0906540000
7.851600		0.0907910000
7.870400		0.0909260000
7.889200		0.0910600000
7.908000		0.0911930000
7.926700		0.0913250000
7.945500		0.0914550000
7.964300		0.0915830000
7.983100		0.0917110000
8.001900		0.0918370000
8.020700		0.0919610000
8.039400		0.0920850000
8.058200		0.0922070000
8.077000		0.0923270000
8.095800		0.0924470000
8.114600		0.0925650000
8.133400		0.0926810000
8.152100		0.0927960000
8.170900		0.0929100000
8.189700		0.0930220000
8.208500		0.0931330000
8.227300		0.0932430000
8.246100		0.0933510000
8.264800		0.0934580000
8.283600		0.0935640000
8.302400		0.0936680000
8.321200		0.0937700000
8.340000		0.0938720000
8.358800		0.0939720000
8.377500		0.0940700000
8.396300		0.0941670000
8.415100		0.0942630000
8.433900		0.0943570000
8.452700		0.0944500000
8.471500		0.0945410000
8.490200		0.0946320000
8.509000		0.0947200000
8.527800		0.0948070000
8.546600		0.0948930000
8.565400		0.0949780000
8.584200		0.0950600000
8.602900		0.0951420000
8.621700		0.0952220000
8.640500		0.0953010000
8.659300		0.0953780000
8.678100		0.0954540000
8.696900		0.0955280000
8.715700		0.0956010000
8.734400		0.0956720000
8.753200		0.0957420000
8.772000		0.0958110000
8.790800		0.0958780000
8.809600		0.0959440000
8.828400		0.0960080000
8.847100		0.0960710000
8.865900		0.0961320000
8.884700		0.0961920000
8.903500		0.0962510000
8.922300		0.0963080000
8.941100		0.0963630000
8.959800		0.0964180000
8.978600		0.0964700000
8.997400		0.0965210000
9.016200		0.0965710000
9.035000		0.0966190000
9.053800		0.0966660000
9.072500		0.0967110000
9.091300		0.0967550000
9.110100		0.0967980000
9.128900		0.0968390000
9.147700		0.0968780000
9.166500		0.0969160000
9.185200		0.0969530000
9.204000		0.0969880000
9.222800		0.0970210000
9.241600		0.0970540000
9.260400		0.0970840000
9.279200		0.0971130000
9.297900		0.0971410000
9.316700		0.0971670000
9.335500		0.0971920000
9.354300		0.0972150000
9.373100		0.0972370000
9.391900		0.0972580000
9.410600		0.0972760000
9.429400		0.0972940000
9.448200		0.0973100000
9.467000		0.0973240000
9.485800		0.0973370000
9.504600		0.0973490000
9.523400		0.0973590000
9.542100		0.0973670000
9.560900		0.0973740000
9.579700		0.0973800000
9.598500		0.0973840000
9.617300		0.0973860000
9.636100		0.0973870000
9.654800		0.0973870000
9.673600		0.0973850000
9.692400		0.0973820000
9.711200		0.0973770000
9.730000		0.0973710000
9.748800		0.0973630000
9.767500		0.0973540000
9.786300		0.0973430000
9.805100		0.0973310000
9.823900		0.0973170000
9.842700		0.0973020000
9.861500		0.0972850000
9.880200		0.0972670000
9.899000		0.0972480000
9.917800		0.0972270000
9.936600		0.0972040000
9.955400		0.0971800000
9.974200		0.0971540000
9.992900		0.0971280000
10.012000		0.0970990000
10.031000		0.0970690000
10.049000		0.0970380000
10.068000		0.0970050000
10.087000		0.0969710000
10.106000		0.0969350000
10.124000		0.0968970000
10.143000		0.0968590000
10.162000		0.0968180000
10.181000		0.0967770000
10.200000		0.0967340000
10.218000		0.0966890000
10.237000		0.0966430000
10.256000		0.0965950000
10.275000		0.0965460000
10.293000		0.0964960000
10.312000		0.0964440000
10.331000		0.0963910000
10.350000		0.0963360000
10.369000		0.0962790000
10.387000		0.0962220000
10.406000		0.0961620000
10.425000		0.0961020000
10.444000		0.0960400000
10.463000		0.0959760000
10.481000		0.0959110000
10.500000		0.0958450000
10.519000		0.0957770000
10.538000		0.0957070000
10.556000		0.0956370000
10.575000		0.0955640000
10.594000		0.0954910000
10.613000		0.0954160000
10.632000		0.0953390000
10.650000		0.0952610000
10.669000		0.0951820000
10.688000		0.0951010000
10.707000		0.0950190000
10.726000		0.0949350000
10.744000		0.0948500000
10.763000		0.0947630000
10.782000		0.0946750000
10.801000		0.0945860000
10.819000		0.0944950000
10.838000		0.0944030000
10.857000		0.0943090000
10.876000		0.0942140000
10.895000		0.0941180000
10.913000		0.0940200000
10.932000		0.0939210000
10.951000		0.0938200000
10.970000		0.0937180000
10.988000		0.0936150000
11.007000		0.0935100000
11.026000		0.0934030000
11.045000		0.0932960000
11.064000		0.0931870000
11.082000		0.0930760000
11.101000		0.0929650000
11.120000		0.0928510000
11.139000		0.0927370000
11.158000		0.0926210000
11.176000		0.0925040000
11.195000		0.0923850000
11.214000		0.0922650000
11.233000		0.0921440000
11.251000		0.0920210000
11.270000		0.0918970000
11.289000		0.0917710000
11.308000		0.0916450000
11.327000		0.0915160000
11.345000		0.0913870000
11.364000		0.0912560000
11.383000		0.0911240000
11.402000		0.0909900000
11.421000		0.0908560000
11.439000		0.0907190000
11.458000		0.0905820000
11.477000		0.0904430000
11.496000		0.0903030000
11.514000		0.0901610000
11.533000		0.0900190000
11.552000		0.0898750000
11.571000		0.0897290000
11.590000		0.0895820000
11.608000		0.0894350000
11.627000		0.0892850000
11.646000		0.0891350000
11.665000		0.0889830000
11.683000		0.0888300000
11.702000		0.0886750000
11.721000		0.0885190000
11.740000		0.0883620000
11.759000		0.0882040000
11.777000		0.0880440000
11.796000		0.0878840000
11.815000		0.0877220000
11.834000		0.0875580000
11.853000		0.0873940000
11.871000		0.0872280000
11.890000		0.0870610000
11.909000		0.0868930000
11.928000		0.0867230000
11.946000		0.0865520000
11.965000		0.0863800000
11.984000		0.0862070000
12.003000		0.0860330000
12.022000		0.0858570000
12.040000		0.0856800000
12.059000		0.0855020000
12.078000		0.0853230000
12.097000		0.0851420000
12.116000		0.0849600000
12.134000		0.0847780000
12.153000		0.0845930000
12.172000		0.0844080000
12.191000		0.0842220000
12.209000		0.0840340000
12.228000		0.0838460000
12.247000		0.0836560000
12.266000		0.0834640000
12.285000		0.0832720000
12.303000		0.0830790000
12.322000		0.0828840000
12.341000		0.0826890000
12.360000		0.0824920000
12.378000		0.0822940000
12.397000		0.0820950000
12.416000		0.0818950000
12.435000		0.0816940000
12.454000		0.0814910000
12.472000		0.0812880000
12.491000		0.0810830000
12.510000		0.0808770000
12.529000		0.0806710000
12.548000		0.0804630000
12.566000		0.0802540000
12.585000		0.0800440000
12.604000		0.0798330000
12.623000		0.0796210000
12.641000		0.0794070000
12.660000		0.0791930000
12.679000		0.0789780000
12.698000		0.0787610000
12.717000		0.0785440000
12.735000		0.0783260000
12.754000		0.0781060000
